Location,SKU,Product,Loc Name,Spoken Description,Starter Qty,State,lang_desc,Sequence,Verification
Bulk,170352,12OZ CN 12/2 FM PEPSI LME,1640,fridge mate pepsi lime,0,ENABLED,ENGLISH,1640,ALLOWCHECKDIGITS
Full,170352,12OZ CN 12/2 FM PEPSI LME,1640,fridge mate pepsi lime,0,ENABLED,ENGLISH,1640,ALLOWCHECKDIGITS
Bulk,170357,12OZ CN 12/2 FM PEPSI MGO,288,fridge mate pepsi mango,0,ENABLED,ENGLISH,288,ALLOWCHECKDIGITS
Full,170357,12OZ CN 12/2 FM PEPSI MGO,288,fridge mate pepsi mango,0,ENABLED,ENGLISH,288,ALLOWCHECKDIGITS
Bulk,196990,12OZ CN 12/2 FM PEPSI MGO ZR SGR,1230,fridge mate pepsi mango zero,0,ENABLED,ENGLISH,341,ALLOWCHECKDIGITS
Bulk,120070,12OZ CN 12/2 FM PEPSI RL SGR,1020,fridge mate pepsi real sugar,0,ENABLED,ENGLISH,310,ALLOWCHECKDIGITS
Full,120070,12OZ CN 12/2 FM PEPSI RL SGR,1200,fridge mate pepsi real sugar,0,ENABLED,ENGLISH,310,ALLOWCHECKDIGITS
Full,169945,12OZ CN 12/2 FM PEPSI VAN HFCS,1510,fridge mate pepsi vanilla,0,ENABLED,ENGLISH,1310,ALLOWCHECKDIGITS
Bulk,83779,12OZ CN 12/2 FM PEPSI WCHE,602,fridge mate wild cherry pepsi,0,ENABLED,ENGLISH,220,ALLOWCHECKDIGITS
Full,83779,12OZ CN 12/2 FM PEPSI WCHE,,fridge mate wild cherry pepsi,0,ENABLED,ENGLISH,220,ALLOWCHECKDIGITS
Bulk,102982,12OZ CN 12/2 FM PEPSI ZR SGR,605,fridgemate pepsi zero,0,ENABLED,ENGLISH,250,ALLOWCHECKDIGITS
Full,102982,12OZ CN 12/2 FM PEPSI ZR SGR,,fridgemate pepsi zero,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,165355,12OZ CN 12/2 FM PEPSI ZR SGR WCHE,1000,fridge mate pepsi zero wild cherry,0,ENABLED,ENGLISH,1000,ALLOWCHECKDIGITS
Bulk,324957,12OZ CN 12/2 FM SCHW CRN RAZ GALE,1,12OZ CN 12/2 FM SCHW CRN RAZ GALE,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,86536,12OZ CN 12/2 FM SCHW G ALE,1000,fridge mate schweppes ginger ale,0,ENABLED,ENGLISH,325,ALLOWCHECKDIGITS
Full,86536,12OZ CN 12/2 FM SCHW G ALE,1000,fridge mate schweppes ginger ale,0,ENABLED,ENGLISH,325,ALLOWCHECKDIGITS
Bulk,89057,12OZ CN 12/2 FM SCHW G ALE ZR SGR,1030,fridge mate schweppes ginger ale zero,0,ENABLED,ENGLISH,350,ALLOWCHECKDIGITS
Full,155441,12OZ CN 12/2 FM SMST LL RS,1220,fridge mate twelve ounce mist twist,0,ENABLED,ENGLISH,590,ALLOWCHECKDIGITS
Bulk,209807,12OZ CN 12/2 FM STRRY,601,fridge mate starry,0,ENABLED,ENGLISH,210,ALLOWCHECKDIGITS
Full,209807,12OZ CN 12/2 FM STRRY,286,fridge mate starry,0,ENABLED,ENGLISH,210,ALLOWCHECKDIGITS
Bulk,209800,12OZ CN 12/2 FM STRRY ZR SGR,1030,fridge mate starry zero,0,ENABLED,ENGLISH,370,ALLOWCHECKDIGITS
Bulk,172982,12OZ CN 15/2 BNS CRSH ORG BNS,600,twelve ounce fifteen pack crush orange,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,172982,12OZ CN 15/2 BNS CRSH ORG BNS,606,twelve ounce fifteen pack crush orange,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Bulk,38307,12OZ CN 15/2 BNS DT MDEW,600,twelve ounce fifteen pack diet mountain dew,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,38307,12OZ CN 15/2 BNS DT MDEW,604,twelve ounce fifteen pack diet mountain dew,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Bulk,5124,12OZ CN 15/2 BNS DT PEPSI BNS,600,twelve ounce fifteen pack diet pepsi,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,5124,12OZ CN 15/2 BNS DT PEPSI BNS,606,twelve ounce fifteen pack diet pepsi,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Bulk,4876,12OZ CN 15/2 BNS MDEW BNS,600,twelve ounce fifteen pack mountain dew,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,4876,12OZ CN 15/2 BNS MDEW BNS,605,twelve ounce fifteen pack mountain dew,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Layer,4876,12OZ CN 15/2 BNS MDEW BNS,20,twelve ounce fifteen pack mountain dew,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
TransFull,4876,12OZ CN 15/2 BNS MDEW BNS,,twelve ounce fifteen pack mountain dew,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
TransPick,4876,12OZ CN 15/2 BNS MDEW BNS,,twelve ounce fifteen pack mountain dew,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,5358,12OZ CN 15/2 BNS PEPSI BNS,600,twelve ounce fifteen pack pepsi,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,5358,12OZ CN 15/2 BNS PEPSI BNS,603,twelve ounce fifteen pack pepsi,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Layer,5358,12OZ CN 15/2 BNS PEPSI BNS,15,twelve ounce fifteen pack pepsi,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
TransFull,5358,12OZ CN 15/2 BNS PEPSI BNS,,twelve ounce fifteen pack pepsi,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,37659,12OZ CN 15/2 BNS PEPSI WCHE BNS,600,twelve ounce fifteen pack wild cherry pepsi,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,37659,12OZ CN 15/2 BNS PEPSI WCHE BNS,602,twelve ounce fifteen pack wild cherry pepsi,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Bulk,167464,12OZ CN 15/2 BNS PEPSI ZR SGR,600,twelve ounce fifteen pack pepsi zero,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,167464,12OZ CN 15/2 BNS PEPSI ZR SGR,601,twelve ounce fifteen pack pepsi zero,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Bulk,209844,12OZ CN 15/2 BNS STRRY,600,twelve ounce fifteen pack starry,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Full,209844,12OZ CN 15/2 BNS STRRY,600,twelve ounce fifteen pack starry,0,ENABLED,ENGLISH,526,ALLOWCHECKDIGITS
Bulk,107720,12OZ CN 18/2 FM MDEW,1350,twelve ounce eighteen pack mountain dew,0,ENABLED,ENGLISH,1350,ALLOWCHECKDIGITS
Bulk,107722,12OZ CN 18/2 FM PEPSI,1360,twelve ounce eighteen pack pepsi,0,ENABLED,ENGLISH,1360,ALLOWCHECKDIGITS
Bulk,69285,12OZ CN 24/1CB BRSK SWL,522,cube brisk sweet with lemon,0,ENABLED,ENGLISH,522,ALLOWCHECKDIGITS
Full,69285,12OZ CN 24/1CB BRSK SWL,522,cube brisk sweet with lemon,0,ENABLED,ENGLISH,522,ALLOWCHECKDIGITS
Bulk,133073,12OZ CN 24/1CB CRSH ORG,490,cube crush orange,0,ENABLED,ENGLISH,490,ALLOWCHECKDIGITS
Full,133073,12OZ CN 24/1CB CRSH ORG,490,cube crush orange,0,ENABLED,ENGLISH,490,ALLOWCHECKDIGITS
Bulk,19117,12OZ CN 24/1CB DT MDEW,524,cube diet mountain dew,0,ENABLED,ENGLISH,524,ALLOWCHECKDIGITS
Full,19117,12OZ CN 24/1CB DT MDEW,524,cube diet mountain dew,0,ENABLED,ENGLISH,524,ALLOWCHECKDIGITS
Bulk,166188,12OZ CN 24/1CB DT PEPSI ORIG,521,cube diet pepsi,0,ENABLED,ENGLISH,521,ALLOWCHECKDIGITS
Full,166188,12OZ CN 24/1CB DT PEPSI ORIG,521,cube diet pepsi,0,ENABLED,ENGLISH,521,ALLOWCHECKDIGITS
Bulk,104046,12OZ CN 24/1CB MAN SOL APL,523,cube manzana sol apple,0,ENABLED,ENGLISH,523,ALLOWCHECKDIGITS
Bulk,16791,12OZ CN 24/1CB MDEW,1160,cube mountain dew,0,ENABLED,ENGLISH,480,ALLOWCHECKDIGITS
Full,16791,12OZ CN 24/1CB MDEW,1160,cube mountain dew,0,ENABLED,ENGLISH,480,ALLOWCHECKDIGITS
Layer,16791,12OZ CN 24/1CB MDEW,10,cube mountain dew,0,ENABLED,ENGLISH,10,ALLOWCHECKDIGITS
Bulk,171481,12OZ CN 24/1CB MDEW BJA BLST,525,twelve ounce cube mountain dew baja blast,0,ENABLED,ENGLISH,525,ALLOWCHECKDIGITS
Bulk,173551,12OZ CN 24/1CB MDEW ZRO,475,cube mountain dew zero,0,ENABLED,ENGLISH,475,ALLOWCHECKDIGITS
Bulk,16788,12OZ CN 24/1CB PEPSI,510,cube pepsi,0,ENABLED,ENGLISH,510,ALLOWCHECKDIGITS
Full,16788,12OZ CN 24/1CB PEPSI,510,cube pepsi,0,ENABLED,ENGLISH,510,ALLOWCHECKDIGITS
Layer,16788,12OZ CN 24/1CB PEPSI,5,cube pepsi,0,ENABLED,ENGLISH,5,ALLOWCHECKDIGITS
Bulk,31853,12OZ CN 24/1CB PEPSI WCHE,500,cube wild cherry pepsi,0,ENABLED,ENGLISH,500,ALLOWCHECKDIGITS
Bulk,103877,12OZ CN 24/1CB PEPSI ZRO SGR,520,cube pepsi zero sugar,0,ENABLED,ENGLISH,520,ALLOWCHECKDIGITS
Bulk,209796,12OZ CN 24/1CB STRRY,1220,cube starry,0,ENABLED,ENGLISH,525,ALLOWCHECKDIGITS
Full,166190,12OZ CN 36/1CB DT PEPSI,9000,not carried-club only,0,ENABLED,ENGLISH,1100,ALLOWCHECKDIGITS
Full,32448,12OZ CN 36/1CB MDEW,9000,not carried-club only,0,ENABLED,ENGLISH,2790,ALLOWCHECKDIGITS
TransPick,32448,12OZ CN 36/1CB MDEW,1,not carried-club only,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,19716,12OZ CN 36/1CB PEPSI,9000,not carried-club only,0,ENABLED,ENGLISH,2780,ALLOWCHECKDIGITS
Full,3120,12OZ CN 6/4 MDEW,1300,six pack mountain dew cans,0,ENABLED,ENGLISH,1130,ALLOWCHECKDIGITS
Full,3017,12OZ CN 6/4 PEPSI,1000,six pack twelve ounce pepsi cans,0,ENABLED,ENGLISH,1000,ALLOWCHECKDIGITS
Bulk,320288,12OZ CN 6/4 SLK RKSTR ENRG,,12oz 6 pack rockstar energy,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,320290,12OZ CN 6/4 SLK RKSTR PNCHD,9999,12oz 6 pack rockstar punched,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,169269,12OZ CN 8/3 FM BUBLWTRMLN SPK FM,210,bubbly eight three pack watermelon,0,ENABLED,ENGLISH,600,ALLOWCHECKDIGITS
Full,165040,12OZ CN 8/3 FM BUBLY APL SPK FM,1500,twelve ounce eight pack bubly apple sparkling,0,ENABLED,ENGLISH,1500,ALLOWCHECKDIGITS
Bulk,171846,12OZ CN 8/3 FM BUBLY BBRY POMSPK,130,bubbly eight three pack blueberry pomegranate,0,ENABLED,ENGLISH,550,ALLOWCHECKDIGITS
Bulk,168919,12OZ CN 8/3 FM BUBLY BLKBRY SPK,160,bubbly eight three pack blackberry,0,ENABLED,ENGLISH,570,ALLOWCHECKDIGITS
Full,168919,12OZ CN 8/3 FM BUBLY BLKBRY SPK,,bubbly eight three pack blackberry,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,207016,12OZ CN 8/3 FM BUBLY BLN BLS SPK,100,bubbly eight three pack bellini bliss,0,ENABLED,ENGLISH,620,ALLOWCHECKDIGITS
Bulk,197454,12OZ CN 8/3 FM BUBLY BNC BLD ORG,180,bubbly eight three pack blood orange grape fruit,0,ENABLED,ENGLISH,585,ALLOWCHECKDIGITS
Bulk,193338,12OZ CN 8/3 FM BUBLY BNCE CITCHE,110,bubbly eight three pack citrus cherry,0,ENABLED,ENGLISH,635,ALLOWCHECKDIGITS
Bulk,197455,12OZ CN 8/3 FM BUBLY BNCE TRP BR,1340,bubbly eight three pack triple berry,0,ENABLED,ENGLISH,1347,ALLOWCHECKDIGITS
Bulk,193339,12OZ CN 8/3 FM BUBLY BNCEMGOPFRT,1340,bubbly eight three pack mango passion fruit,0,ENABLED,ENGLISH,1347,ALLOWCHECKDIGITS
Bulk,200409,12OZ CN 8/3 FM BUBLY CCNT PN FM,150,bubbly eight three pack coconut,0,ENABLED,ENGLISH,595,ALLOWCHECKDIGITS
Bulk,165041,12OZ CN 8/3 FM BUBLY CHE SPK FM,100,bubbly eight three pack cherry,0,ENABLED,ENGLISH,545,ALLOWCHECKDIGITS
Full,165041,12OZ CN 8/3 FM BUBLY CHE SPK FM,100,bubbly eight three pack cherry,0,ENABLED,ENGLISH,545,ALLOWCHECKDIGITS
Bulk,165042,12OZ CN 8/3 FM BUBLY GFRT SPK FM,110,bubbly eight three pack grapefruit,0,ENABLED,ENGLISH,560,ALLOWCHECKDIGITS
Full,165042,12OZ CN 8/3 FM BUBLY GFRT SPK FM,110,bubbly eight three pack grapefruit,0,ENABLED,ENGLISH,560,ALLOWCHECKDIGITS
Bulk,165044,12OZ CN 8/3 FM BUBLY LME SPK FM,140,bubbly eight three pack lime,0,ENABLED,ENGLISH,575,ALLOWCHECKDIGITS
Full,165044,12OZ CN 8/3 FM BUBLY LME SPK FM,140,bubbly eight three pack lime,0,ENABLED,ENGLISH,575,ALLOWCHECKDIGITS
Full,165043,12OZ CN 8/3 FM BUBLY LMN SPK FM,1500,bubbly eight three pack lemon sparkling,0,ENABLED,ENGLISH,1500,ALLOWCHECKDIGITS
Bulk,209278,12OZ CN 8/3 FM BUBLY LMN SRB SPK,220,bubbly eight three pack lemon sorbet,100,ENABLED,ENGLISH,600,ALLOWCHECKDIGITS
Bulk,165045,12OZ CN 8/3 FM BUBLY MGO SPK FM,190,bubbly eight three pack mango,0,ENABLED,ENGLISH,590,ALLOWCHECKDIGITS
Full,165045,12OZ CN 8/3 FM BUBLY MGO SPK FM,190,bubbly eight three pack mango,0,ENABLED,ENGLISH,590,ALLOWCHECKDIGITS
Bulk,323997,12OZ CN 8/3 FM BUBLY MLTD IC POP,210,tweleve ounce eight three  BUBLY ICE POP,0,ENABLED,ENGLISH,600,ALLOWCHECKDIGITS
Bulk,209287,12OZ CN 8/3 FM BUBLY ORG CRM SPK,240,bubbly eight three pack orange cream,0,ENABLED,ENGLISH,605,ALLOWCHECKDIGITS
Full,165046,12OZ CN 8/3 FM BUBLY ORG SPK FM,1500,bubbly eight three pack orange,0,ENABLED,ENGLISH,1500,ALLOWCHECKDIGITS
Bulk,168916,12OZ CN 8/3 FM BUBLY ORIG SPK,250,bubbly eight three pack original,100,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Full,168916,12OZ CN 8/3 FM BUBLY ORIG SPK,,bubbly eight three pack original,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,169264,12OZ CN 8/3 FM BUBLY PNAP SPK FM,200,bubbly eight three pack pineapple,0,ENABLED,ENGLISH,610,ALLOWCHECKDIGITS
Bulk,195353,12OZ CN 8/3 FM BUBLY PSN FRT SPK,230,bubbly eight three pack passion fruit,0,ENABLED,ENGLISH,610,ALLOWCHECKDIGITS
Bulk,168917,12OZ CN 8/3 FM BUBLY RAZ SPK,120,bubbly eight three pack razzberry,0,ENABLED,ENGLISH,540,ALLOWCHECKDIGITS
Bulk,165047,12OZ CN 8/3 FM BUBLY STRW SPK,170,bubbly eight three pack strawberry,0,ENABLED,ENGLISH,580,ALLOWCHECKDIGITS
Full,165047,12OZ CN 8/3 FM BUBLY STRW SPK,170,bubbly eight three pack strawberry,0,ENABLED,ENGLISH,580,ALLOWCHECKDIGITS
Bulk,322683,12OZ CN 8/3 FM BUBLY STWSNST SPK,260,bubbly eight three pack strawberry sunset,0,ENABLED,ENGLISH,565,ALLOWCHECKDIGITS
Bulk,171835,12OZ CN 8/3 FM BUBLY WPG SPK,1340,bubbly eight three pack white peach grape,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,321249,12OZ CN 8/3 FM BUBLYKEYLIMPSPKFM,1,bubbly eight three pack key lime pie,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,325811,12OZ CN 8/3 FM CRSH ORG,627,12OZ 8 pack crush orange can,0,ENABLED,ENGLISH,627,ALLOWCHECKDIGITS
Bulk,91950,12OZ CN 8/3 FM MDEW,250,twelve ounce eight three dew,0,ENABLED,ENGLISH,625,ALLOWCHECKDIGITS
Bulk,169273,12OZ CN 8/3 FM PD FCP BUBLY LME,140,bubbly eight three pack lime,0,ENABLED,ENGLISH,575,ALLOWCHECKDIGITS
Bulk,91951,12OZ CN 8/3 FM PEPSI,260,tweleve ounce eight three pepsi,0,ENABLED,ENGLISH,624,ALLOWCHECKDIGITS
Bulk,323561,12OZ CN 8/3 FM PEPSI ZR SGR,626,12 ounce 8 pack pepsi zero can ,0,ENABLED,ENGLISH,626,ALLOWCHECKDIGITS
Bulk,208362,12OZ PL 1/12 FSTW FST TWTCH COOL BL,4420,twitch cool blue,0,ENABLED,ENGLISH,4420,ALLOWCHECKDIGITS
Bulk,208363,12OZ PL 1/12 FSTW FST TWTCH GLC FRZ,4470,twitch glacier freeze,0,ENABLED,ENGLISH,4470,ALLOWCHECKDIGITS
Bulk,322306,12OZ PL 1/12 FSTW FST TWTCH GRP,4430,twitch grape,0,ENABLED,ENGLISH,4430,ALLOWCHECKDIGITS
Bulk,209098,12OZ PL 1/12 FSTW FST TWTCH ORG,1,twitch orange,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,209097,12OZ PL 1/12 FSTW FST TWTCH STW LMD,4450,twitch strawberry lemonade,0,ENABLED,ENGLISH,4450,ALLOWCHECKDIGITS
Bulk,209099,12OZ PL 1/12 FSTW FST TWTCH TRP MGO,4460,twitch tropical mango,0,ENABLED,ENGLISH,4460,ALLOWCHECKDIGITS
Bulk,208361,12OZ PL 1/12 FSTW FST TWTCH WTMN ST,4440,twitch watermelon,0,ENABLED,ENGLISH,4440,ALLOWCHECKDIGITS
Bulk,300006,12OZ PL 1/12 FSTW PD FCP FST TWTCH,4440,twitch strawberry watermelon,0,ENABLED,ENGLISH,4440,ALLOWCHECKDIGITS
Bulk,135649,12OZ PL 12/2 GAT CL BLU,6460,twelve ounce twelve pack gatorade cool blue,0,ENABLED,ENGLISH,6460,ALLOWCHECKDIGITS
Full,135649,12OZ PL 12/2 GAT CL BLU,6460,twelve ounce twelve pack gatorade cool blue,0,ENABLED,ENGLISH,6460,ALLOWCHECKDIGITS
Layer,135649,12OZ PL 12/2 GAT CL BLU,80,twelve ounce twelve pack gatorade cool blue,0,ENABLED,ENGLISH,80,ALLOWCHECKDIGITS
Bulk,324732,12OZ PL 12/2 GAT CL BLU DRP,1,twelve ounce gatorade cool blue drp,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,324733,12OZ PL 12/2 GAT FP DRPONLY,999,12OZ PL 12/2 GAT FP DRPONLY,0,ENABLED,ENGLISH,999,ALLOWCHECKDIGITS
Bulk,145291,12OZ PL 12/2 GAT FRC GRP,1,twelve ounce twelve pack gatorade fierce grape,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,144095,12OZ PL 12/2 GAT GLCR CHE,6490,twelve ounce twelve pack gatorade glacier cherry,0,ENABLED,ENGLISH,6490,ALLOWCHECKDIGITS
Full,144095,12OZ PL 12/2 GAT GLCR CHE,6490,twelve ounce twelve pack gatorade glacier cherry,0,ENABLED,ENGLISH,6490,ALLOWCHECKDIGITS
Bulk,135863,12OZ PL 12/2 GAT GLCR FRZ,6500,twelve ounce twelve pack gatorade glacier freeze,0,ENABLED,ENGLISH,6500,ALLOWCHECKDIGITS
Full,135863,12OZ PL 12/2 GAT GLCR FRZ,6500,twelve ounce twelve pack gatorade glacier freeze,0,ENABLED,ENGLISH,6500,ALLOWCHECKDIGITS
Layer,135863,12OZ PL 12/2 GAT GLCR FRZ,85,twelve ounce twelve pack gatorade glacier freeze,0,ENABLED,ENGLISH,85,ALLOWCHECKDIGITS
Bulk,324734,12OZ PL 12/2 GAT GLFRZ DRPONLY,1,12OZ PL 12/2 GAT GLFRZ DRPONLY,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,135800,12OZ PL 12/2 GAT LL,6530,twelve ounce twelve pack gatorade lemon lime,0,ENABLED,ENGLISH,6530,ALLOWCHECKDIGITS
Layer,135800,12OZ PL 12/2 GAT LL,90,twelve ounce twelve pack gatorade lemon lime,0,ENABLED,ENGLISH,90,ALLOWCHECKDIGITS
Bulk,324731,12OZ PL 12/2 GAT LL DRPONLY,9999,12OZ PL 12/2 GAT LL DRPONLY,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,197590,12OZ PL 12/2 GAT LME CUCMBR,6480,twelve ounce twelve pack gatorade lime cucumber,0,ENABLED,ENGLISH,6480,ALLOWCHECKDIGITS
Full,197590,12OZ PL 12/2 GAT LME CUCMBR,6480,twelve ounce twelve pack gatorade lime cucumber,0,ENABLED,ENGLISH,6480,ALLOWCHECKDIGITS
Bulk,135801,12OZ PL 12/2 GAT ORG,6520,twelve ounce twelve pack gatorade orange,0,ENABLED,ENGLISH,6520,ALLOWCHECKDIGITS
Full,135801,12OZ PL 12/2 GAT ORG,6520,twelve ounce twelve pack gatorade orange,0,ENABLED,ENGLISH,6520,ALLOWCHECKDIGITS
Layer,135801,12OZ PL 12/2 GAT ORG,95,twelve ounce twelve pack gatorade orange,0,ENABLED,ENGLISH,95,ALLOWCHECKDIGITS
Bulk,324730,12OZ PL 12/2 GAT ORG DRPONLY,6520,twelve ounce twelve pack gatorade orange,0,ENABLED,ENGLISH,6520,ALLOWCHECKDIGITS
Bulk,321991,12OZ PL 12/2 GAT ZR APL BRST,6450,twelve ounce twelve pack gatorade apple burst zero,0,ENABLED,ENGLISH,6450,ALLOWCHECKDIGITS
Bulk,171619,12OZ PL 12/2 GAT ZR FT PNCH,6390,twelve ounce twelve pack gatorade zero fruit punch,0,ENABLED,ENGLISH,6390,ALLOWCHECKDIGITS
Bulk,171618,12OZ PL 12/2 GAT ZR GRP,6410,twelve ounce twelve pack gatorade zero grape,0,ENABLED,ENGLISH,6410,ALLOWCHECKDIGITS
Full,171618,12OZ PL 12/2 GAT ZR GRP,6410,twelve ounce twelve pack gatorade zero grape,0,ENABLED,ENGLISH,6410,ALLOWCHECKDIGITS
Bulk,321986,12OZ PL 12/2 GAT ZR WMLN SPLSH,6510,twelve ounce twelve pack gatorade watermelon splash zero,0,ENABLED,ENGLISH,6510,ALLOWCHECKDIGITS
Bulk,168961,12OZ PL 12/2 GAT ZRO BRY,6380,twelve ounce twelve pack gatorade zero berry,0,ENABLED,ENGLISH,6380,ALLOWCHECKDIGITS
Full,168961,12OZ PL 12/2 GAT ZRO BRY,6380,twelve ounce twelve pack gatorade zero berry,0,ENABLED,ENGLISH,6380,ALLOWCHECKDIGITS
Bulk,196428,12OZ PL 12/2 GAT ZRO CL BLU,6440,twelve ounce twelve pack gatorade zero cool blue,0,ENABLED,ENGLISH,6440,ALLOWCHECKDIGITS
Bulk,168877,12OZ PL 12/2 GAT ZRO GLCR CHE,6400,twelve ounce twelve pack gatorade zero glacier cherry,0,ENABLED,ENGLISH,6400,ALLOWCHECKDIGITS
Bulk,168958,12OZ PL 12/2 GAT ZRO GLCR FRZ,6420,twelve ounce twelve pack gatorade zero glacier freeze,0,ENABLED,ENGLISH,6420,ALLOWCHECKDIGITS
Bulk,168879,12OZ PL 12/2 GAT ZRO LL,6000,twelve ounce twelve pack gatorade zero lemon lime,0,ENABLED,ENGLISH,6000,ALLOWCHECKDIGITS
Bulk,168878,12OZ PL 12/2 GAT ZRO ORG,6430,twelve ounce twelve pack gatorade zero orange,0,ENABLED,ENGLISH,6430,ALLOWCHECKDIGITS
Bulk,135798,12OZ PL 12/2 GATORADE FRUIT PU,6470,twelve ounce twelve pack gatorade fruit punch,0,ENABLED,ENGLISH,6470,ALLOWCHECKDIGITS
Full,135798,12OZ PL 12/2 GATORADE FRUIT PU,6470,twelve ounce twelve pack gatorade fruit punch,0,ENABLED,ENGLISH,6470,ALLOWCHECKDIGITS
Layer,135798,12OZ PL 12/2 GATORADE FRUIT PU,100,twelve ounce twelve pack gatorade fruit punch,0,ENABLED,ENGLISH,100,ALLOWCHECKDIGITS
Bulk,136718,12OZ PL 18/1 GAT AS BRY STW GR,6580,twelve ounce eighteen pack gatorade berry strawberry grape variety,1,ENABLED,ENGLISH,6580,ALLOWCHECKDIGITS
Full,136718,12OZ PL 18/1 GAT AS BRY STW GR,6580,twelve ounce eighteen pack gatorade berry strawberry grape variety,0,ENABLED,ENGLISH,6580,ALLOWCHECKDIGITS
Layer,136718,12OZ PL 18/1 GAT AS BRY STW GR,55,twelve ounce eighteen pack gatorade berry strawberry grape variety,0,ENABLED,ENGLISH,55,ALLOWCHECKDIGITS
Bulk,134803,12OZ PL 18/1 GAT AS LL/ORG/FP,6590,twelve ounce eighteen pack gatorade lemon orange fruit punch variety,0,ENABLED,ENGLISH,6590,ALLOWCHECKDIGITS
Full,134803,12OZ PL 18/1 GAT AS LL/ORG/FP,6590,twelve ounce eighteen pack gatorade lemon orange fruit punch variety,0,ENABLED,ENGLISH,6590,ALLOWCHECKDIGITS
Layer,134803,12OZ PL 18/1 GAT AS LL/ORG/FP,60,twelve ounce eighteen pack gatorade lemon orange fruit punch variety,0,ENABLED,ENGLISH,60,ALLOWCHECKDIGITS
Bulk,192794,12OZ PL 18/1 GAT FP FGC CB,6540,eighteen pack gatorade fruit punch glaicer cherry cool blue variety,6,ENABLED,ENGLISH,6540,ALLOWCHECKDIGITS
Full,192794,12OZ PL 18/1 GAT FP FGC CB,6540,eighteen pack gatorade fruit punch glaicer cherry cool blue variety,0,ENABLED,ENGLISH,6540,ALLOWCHECKDIGITS
Layer,192794,12OZ PL 18/1 GAT FP FGC CB,65,eighteen pack gatorade fruit punch glaicer cherry cool blue variety,0,ENABLED,ENGLISH,65,ALLOWCHECKDIGITS
Bulk,173515,12OZ PL 18/1 GAT FRZ/CHE/BLTZ,6550,twelve ounce eighteen pack gatorade glacier cherry glacier freeze arctic blitz variety,6,ENABLED,ENGLISH,6550,ALLOWCHECKDIGITS
Bulk,145070,12OZ PL 18/1 GAT G2 GRP/FP/GLF,1,12OZ PL 18/1 GAT G2 GRP/FP/GLF,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,324313,12OZ PL 18/1 GAT LGTBLS/MDNICE,1,twelve ounce eighteen pack midnight ice,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,324313,12OZ PL 18/1 GAT LGTBLS/MDNICE,999,twelve ounce eighteen pack midnight ice,0,ENABLED,ENGLISH,9,ALLOWCHECKDIGITS
Layer,324313,12OZ PL 18/1 GAT LGTBLS/MDNICE,76,twelve ounce eighteen pack midnight ice,0,ENABLED,ENGLISH,76,ALLOWCHECKDIGITS
